contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.2605042016806723,0.18101312519415969,0.3416898148148147,119
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.06513409961685823,0.036732077446363164,0.09638818431621221,261
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.14285714285714285,0.08264273258018046,0.20721933471933465,119
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.18426501035196688,0.14649030888295322,0.22310839287478185,483
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.3677685950413223,0.3003707224334601,0.43775100401606426,242
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.18426501035196688,0.14515544647031325,0.22449853603111475,483
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.3677685950413223,0.30172071702244113,0.4342708604833004,242
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.18219461697722567,0.14805893591206243,0.2160594035594035,483
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.36363636363636365,0.3026189809630459,0.4241319946500866,242
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.14078674948240166,0.10721285015099448,0.1740064356435643,483
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.2809917355371901,0.2190082644628099,0.3435205020668014,242
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.20689655172413793,0.10344827586206896,0.3157894736842105,58
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.3333333333333333,0.18175990675990678,0.4886627906976728,36
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.27586206896551724,0.1694915254237288,0.39285714285714285,58
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.4444444444444444,0.28205128205128205,0.6072081881533097,36
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.05084745762711865,0.0,0.1016949152542373,59
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.08333333333333333,0.0,0.17647058823529413,36
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.01694915254237288,0.0,0.05084745762711865,59
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.027777777777777776,0.0,0.09679386309992122,36
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.12903225806451613,0.03225806451612903,0.25806451612903225,31
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.26666666666666666,0.058823529411764705,0.5,15
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.2903225806451613,0.12903225806451613,0.45161290322580644,31
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.6,0.3333333333333333,0.8461538461538461,15
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.06451612903225806,0.0,0.16129032258064516,31
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.13333333333333333,0.0,0.3333333333333333,15
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.12903225806451613,0.03225806451612903,0.25806451612903225,31
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.26666666666666666,0.0625,0.5,15
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.11627906976744186,0.023255813953488372,0.2098837209302294,43
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.23809523809523808,0.06666666666666667,0.4375,21
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.2857142857142857,0.1,0.4782608695652174,21
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.2857142857142857,0.10526315789473684,0.48,21
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.16279069767441862,0.06976744186046512,0.27906976744186046,43
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.3333333333333333,0.13043478260869565,0.5454545454545454,21
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.07462686567164178,0.014925373134328358,0.14925373134328357,67
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.1724137931034483,0.04,0.32142857142857145,29
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.16417910447761194,0.07462686567164178,0.2537313432835821,67
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.3793103448275862,0.19230769230769232,0.56,29
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.11940298507462686,0.04477611940298507,0.208955223880597,67
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.27586206896551724,0.125,0.44125816993464007,29
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.1044776119402985,0.029850746268656716,0.1791044776119403,67
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.2413793103448276,0.09090909090909091,0.40625,29
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,geometry,loss_good_proxy_bad,0.18676716917922948,0.16499162479061977,0.21,1194
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,geometry,given_loss_good,0.38648180242634317,0.34757826257092544,0.4283276450511945,577
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,class_score,loss_good_proxy_bad,0.21608040201005024,0.19166666666666668,0.24167608877721938,1194
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,class_score,given_loss_good,0.44714038128249567,0.4023418394471026,0.491266835016835,577
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,false_positives,loss_good_proxy_bad,0.12666666666666668,0.10833333333333334,0.1475,1200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,false_positives,given_loss_good,0.2634315424610052,0.22614569422168831,0.30434782608695654,577
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,duplicates,loss_good_proxy_bad,0.08333333333333333,0.06666666666666667,0.10166666666666667,1200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,corrupted_overall,duplicates,given_loss_good,0.1733102253032929,0.14159252386843024,0.2072109735153213,577
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,geometry,loss_good_proxy_bad,0.21608040201005024,0.16080402010050251,0.2727272727272727,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,geometry,given_loss_good,0.42574257425742573,0.32989690721649484,0.5161378943637007,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,class_score,loss_good_proxy_bad,0.23618090452261306,0.18,0.295,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,class_score,given_loss_good,0.46534653465346537,0.36695658097919887,0.5656660949113779,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,false_positives,loss_good_proxy_bad,0.15,0.105,0.2,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,false_positives,given_loss_good,0.297029702970297,0.21505125113053966,0.3900119047619047,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,duplicates,loss_good_proxy_bad,0.07,0.035,0.11,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s1,duplicates,given_loss_good,0.13861386138613863,0.07608351678591084,0.21649484536082475,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,geometry,loss_good_proxy_bad,0.17587939698492464,0.125,0.2311849652301912,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,geometry,given_loss_good,0.3804347826086957,0.28408740179573516,0.4827586206896552,92
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,class_score,loss_good_proxy_bad,0.17587939698492464,0.125,0.23115577889447236,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,class_score,given_loss_good,0.3804347826086957,0.2804756097560976,0.4827586206896552,92
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,false_positives,loss_good_proxy_bad,0.105,0.06487500000000002,0.15,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,false_positives,given_loss_good,0.22826086956521738,0.14453528399311533,0.32142857142857145,92
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,duplicates,loss_good_proxy_bad,0.08,0.045,0.12,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,gamma_s2,duplicates,given_loss_good,0.17391304347826086,0.10309278350515463,0.25510204081632654,92
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,geometry,loss_good_proxy_bad,0.1658291457286432,0.12,0.21717171717171718,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,geometry,given_loss_good,0.36666666666666664,0.2727272727272727,0.46914210128495837,90
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,class_score,loss_good_proxy_bad,0.20603015075376885,0.15,0.2650076530612245,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,class_score,given_loss_good,0.45555555555555555,0.3466633663366337,0.5631095859837071,90
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,false_positives,loss_good_proxy_bad,0.11,0.07,0.155,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,false_positives,given_loss_good,0.24444444444444444,0.16128105302187615,0.3370854203330174,90
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,duplicates,loss_good_proxy_bad,0.1,0.06,0.145,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s1,duplicates,given_loss_good,0.2222222222222222,0.14100000000000001,0.3146067415730337,90
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,geometry,loss_good_proxy_bad,0.1658291457286432,0.116751269035533,0.2200276381909546,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,geometry,given_loss_good,0.3473684210526316,0.25555555555555554,0.44682877406281646,95
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,class_score,loss_good_proxy_bad,0.21105527638190955,0.15575942211055277,0.2663316582914573,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,class_score,given_loss_good,0.4421052631578947,0.33695652173913043,0.5408253301320528,95
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,false_positives,loss_good_proxy_bad,0.14,0.095,0.19,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,false_positives,given_loss_good,0.29473684210526313,0.20212765957446807,0.3877699623538735,95
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,duplicates,loss_good_proxy_bad,0.11,0.07,0.155,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,contrast_s2,duplicates,given_loss_good,0.23157894736842105,0.15151515151515152,0.31872399445214955,95
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,geometry,loss_good_proxy_bad,0.1708542713567839,0.12060301507537688,0.225,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,geometry,given_loss_good,0.33663366336633666,0.24443798449612403,0.4301391524351674,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,class_score,loss_good_proxy_bad,0.24120603015075376,0.185,0.3015075376884422,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,class_score,given_loss_good,0.4752475247524752,0.3823446794448116,0.5700357142857141,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,false_positives,loss_good_proxy_bad,0.15,0.1,0.2,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,false_positives,given_loss_good,0.297029702970297,0.20791145152251073,0.3904968944099378,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,loss_good_proxy_bad,0.09,0.05,0.13012499999999932,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,given_loss_good,0.1782178217821782,0.10476190476190476,0.25807842046718565,101
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,geometry,loss_good_proxy_bad,0.22613065326633167,0.17,0.2878787878787879,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,geometry,given_loss_good,0.45918367346938777,0.35998058252427184,0.5648358585858584,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score,loss_good_proxy_bad,0.22613065326633167,0.17,0.285,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score,given_loss_good,0.45918367346938777,0.35555555555555557,0.560010989010989,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,false_positives,loss_good_proxy_bad,0.105,0.065,0.15,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,false_positives,given_loss_good,0.21428571428571427,0.1368421052631579,0.297029702970297,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,loss_good_proxy_bad,0.05,0.02,0.085,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,given_loss_good,0.10204081632653061,0.043478260869565216,0.16483799705449187,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,geometry,loss_good_proxy_bad,0.19597989949748743,0.1414141414141414,0.2562814070351759,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,geometry,given_loss_good,0.3979591836734694,0.30391846612062545,0.5,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score,loss_good_proxy_bad,0.21608040201005024,0.16,0.27638190954773867,199
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score,given_loss_good,0.4387755102040816,0.34443548387096773,0.5416666666666666,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,false_positives,loss_good_proxy_bad,0.12,0.075,0.165,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,false_positives,given_loss_good,0.24489795918367346,0.16035728623042955,0.3333333333333333,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_good_proxy_bad,0.1,0.06,0.145,200
target/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,given_loss_good,0.20408163265306123,0.12842084715986726,0.2872340425531915,98
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.18050541516245489,0.13961308812992596,0.22500639931740612,277
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.3184713375796178,0.2529139433551198,0.3888888888888889,157
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.26353790613718414,0.21033531721683643,0.3155896906938489,277
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.46496815286624205,0.3770407590388502,0.559017069886635,157
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.09540636042402827,0.0625,0.13166172090273207,283
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.17197452229299362,0.11728288633461047,0.2345679012345679,157
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.0812720848056537,0.04999521072796935,0.11502519046448753,283
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.1464968152866242,0.090308105872622,0.20456426851294393,157
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.19653179190751446,0.14283685064935064,0.2569872306464485,173
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.4722222222222222,0.36583430120015487,0.5789664378337146,72
target/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.2023121387283237,0.14516129032258066,0.26219762095161936,173
